INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
229643180,06/16/2021,21:34:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,006,621","185,426",40.67560823700006,-73.91935098699997,POINT (-73.91935098699997 40.67560823700006)
233147632,09/03/2021,16:28:00,BRONX,43,0,,false,,,,18-24,F,BLACK,"1,022,465","242,774",40.83295950100006,-73.86190538999993,POINT (-73.86190538999993 40.83295950100006)
231637053,07/31/2021,22:36:00,QUEENS,115,0,,false,,,,18-24,M,WHITE HISPANIC,"1,020,765","213,373",40.75226896500004,-73.86820844899995,POINT (-73.86820844899995 40.75226896500004)
238041594,12/17/2021,12:00:00,BRONX,50,0,,false,,,,25-44,M,BLACK,"1,010,914","260,940",40.88286213100001,-73.90357448999998,POINT (-73.90357448999998 40.88286213100001)
228798560,05/27/2021,22:50:00,QUEENS,103,0,,false,18-24,M,BLACK,25-44,M,BLACK,"1,037,559","194,576",40.70059059000005,-73.80774319999993,POINT (-73.80774319999993 40.70059059000005)
226542151,04/05/2021,23:15:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,45-64,M,BLACK,<18,F,BLACK,"1,010,363","182,581",40.667789106000036,-73.90587160499997,POINT (-73.90587160499997 40.667789106000036)
230508668,07/06/2021,13:54:00,QUEENS,105,0,GROCERY/BODEGA,false,18-24,F,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,"1,053,360","197,113",40.70744473800004,-73.75073132699998,POINT (-73.75073132699998 40.70744473800004)
227221321,04/21/2021,16:30:00,BRONX,41,0,,true,45-64,M,BLACK,45-64,M,BLACK,"1,014,791","239,916",40.82514498300003,-73.88964960399994,POINT (-73.88964960399994 40.82514498300003)
227647477,05/02/2021,20:24:00,BROOKLYN,81,0,,true,45-64,M,BLACK,45-64,M,BLACK,"1,004,546","189,469",40.68671035300008,-73.92681945999993,POINT (-73.92681945999993 40.68671035300008)
232188180,08/12/2021,14:00:00,QUEENS,103,0,GROCERY/BODEGA,false,65+,M,BLACK,45-64,M,BLACK HISPANIC,"1,036,890","196,410",40.705628483000055,-73.81014159699998,POINT (-73.81014159699998 40.705628483000055)
224412024,02/15/2021,07:10:00,BRONX,48,0,GAS STATION,false,<18,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC,"1,011,588","247,981",40.84729155900004,-73.90118991899999,POINT (-73.90118991899999 40.84729155900004)
228679850,05/25/2021,20:20:00,BRONX,42,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,013,758","241,114",40.82843666200006,-73.89337680399994,POINT (-73.89337680399994 40.82843666200006)
226203718,03/27/2021,02:23:00,BRONX,52,0,,false,,,,25-44,F,WHITE HISPANIC,"1,018,052","257,046",40.87214986200007,-73.87778049799994,POINT (-73.87778049799994 40.87214986200007)
228262995,05/15/2021,21:07:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,false,18-24,M,WHITE HISPANIC,<18,M,BLACK,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
230713947,07/09/2021,03:45:00,QUEENS,110,0,,false,,,,25-44,M,BLACK,"1,015,799","208,304",40.738374951000026,-73.88615590799998,POINT (-73.88615590799998 40.738374951000026)
227950660,05/07/2021,20:57:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,"1,001,980","236,231",40.815065703000066,-73.93594848699998,POINT (-73.93594848699998 40.815065703000066)
235246198,10/20/2021,02:30:00,BRONX,44,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,007,801","245,976",40.841799335000076,-73.91488483099994,POINT (-73.91488483099994 40.841799335000076)
228561932,05/21/2021,21:06:00,BROOKLYN,77,0,,false,<18,M,BLACK,25-44,M,WHITE,"994,341","185,941",40.677044310000035,-73.96362125499998,POINT (-73.96362125499998 40.677044310000035)
237290043,12/03/2021,02:25:00,BROOKLYN,60,0,PVT HOUSE,false,,,,25-44,M,BLACK,"994,256","150,750",40.580452527000034,-73.96397986499993,POINT (-73.96397986499993 40.580452527000034)
225063426,03/02/2021,06:44:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,005,210","182,059",40.666370031000035,-73.92444829699998,POINT (-73.92444829699998 40.666370031000035)
229643172,06/16/2021,23:22:00,BRONX,52,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,014,313","254,123",40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
229822334,06/19/2021,22:05:00,MANHATTAN,25,0,,false,,,,18-24,F,BLACK,"1,002,273","234,972",40.811609506000025,-73.93489334999998,POINT (-73.93489334999998 40.811609506000025)
232331294,08/16/2021,00:30:00,BROOKLYN,75,0,,true,,,,18-24,M,BLACK,"1,014,905","185,861",40.67677740400006,-73.88948410399996,POINT (-73.88948410399996 40.67677740400006)
237710986,12/11/2021,07:45:00,QUEENS,115,0,PVT HOUSE,true,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,019,626","218,912",40.76747671700008,-73.87229027099994,POINT (-73.87229027099994 40.76747671700008)
227953673,05/10/2021,00:01:00,QUEENS,114,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,000,198","214,660",40.75586246300003,-73.94243750299995,POINT (-73.94243750299995 40.75586246300003)
226803058,04/11/2021,16:26:00,BROOKLYN,77,0,,true,,,,25-44,M,BLACK,"1,001,484","183,731",40.670967334000075,-73.93787488799995,POINT (-73.93787488799995 40.670967334000075)
225620486,03/13/2021,10:15:00,BROOKLYN,69,0,,true,25-44,M,BLACK,<18,M,BLACK,"1,007,751","172,325",40.639645950000045,-73.91532284299996,POINT (-73.91532284299996 40.639645950000045)
222560300,01/03/2021,19:00:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,"1,054,092","184,886",40.67387882600008,-73.74821787799993,POINT (-73.74821787799993 40.67387882600008)
234268731,09/29/2021,01:45:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,006,682","243,781",40.83577761300006,-73.91893639399994,POINT (-73.91893639399994 40.83577761300006)
227344439,04/24/2021,23:22:00,BRONX,44,0,,false,,,,25-44,M,BLACK,"1,006,421","243,591",40.83525677700004,-73.91988022699996,POINT (-73.91988022699996 40.83525677700004)
230232276,06/29/2021,14:35:00,BRONX,48,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,013,685","249,148",40.850487886000046,-73.89360532499995,POINT (-73.89360532499995 40.850487886000046)
235423768,10/24/2021,01:29:00,QUEENS,101,0,,false,,,,25-44,M,BLACK,"1,047,825","156,482",40.59596336300007,-73.77107818399996,POINT (-73.77107818399996 40.59596336300007)
225999506,03/23/2021,13:11:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,009,062","215,186",40.757285770000074,-73.91044117199993,POINT (-73.91044117199993 40.757285770000074)
229491478,06/11/2021,01:30:00,MANHATTAN,34,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,006,293","254,896",40.86628596700007,-73.92030562399998,POINT (-73.92030562399998 40.86628596700007)
231965177,08/07/2021,02:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,006,042","182,535",40.66767453600005,-73.92144770399995,POINT (-73.92144770399995 40.66767453600005)
231635824,07/30/2021,04:56:00,BRONX,49,0,COMMERCIAL BLDG,true,25-44,M,BLACK,45-64,M,BLACK,"1,026,402","256,703",40.87117250800003,-73.84759085799993,POINT (-73.84759085799993 40.87117250800003)
235636166,10/28/2021,17:04:00,BROOKLYN,77,0,,false,25-44,M,BLACK,18-24,M,BLACK,"997,362","185,492",40.675807948000056,-73.95273078699995,POINT (-73.95273078699995 40.675807948000056)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,true,18-24,M,BLACK,<18,M,BLACK,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
230562013,07/07/2021,23:35:00,BRONX,48,0,,true,,,,18-24,M,BLACK,"1,015,953","248,464",40.84860265700007,-73.88541062599995,POINT (-73.88541062599995 40.84860265700007)
236236703,11/13/2021,05:12:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,"1,004,498","192,279",40.69442326400008,-73.92698409099995,POINT (-73.92698409099995 40.69442326400008)
224079498,02/06/2021,21:14:00,BRONX,42,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,009,784","239,429",40.82382420000005,-73.90774291599996,POINT (-73.90774291599996 40.82382420000005)
231637053,07/31/2021,22:36:00,QUEENS,115,0,,false,,,,25-44,F,WHITE HISPANIC,"1,020,765","213,373",40.75226896500004,-73.86820844899995,POINT (-73.86820844899995 40.75226896500004)
224949527,02/26/2021,13:15:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,019,639","184,384",40.672705716000046,-73.87242487399999,POINT (-73.87242487399999 40.672705716000046)
228890011,05/28/2021,21:45:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,true,,,,25-44,F,WHITE,"1,004,061","196,693",40.70653964900004,-73.92854699399999,POINT (-73.92854699399999 40.70653964900004)
233942902,09/22/2021,08:29:00,BROOKLYN,63,0,FAST FOOD,false,18-24,M,BLACK,<18,M,BLACK,"1,006,671","170,359",40.63425250000005,-73.91922081899997,POINT (-73.91922081899997 40.63425250000005)
224747405,02/23/2021,22:21:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,,,,18-24,F,BLACK,"996,789","178,574",40.65682040400003,-73.95480940099996,POINT (-73.95480940099996 40.65682040400003)
230311078,07/01/2021,23:07:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"999,061","229,912",40.79772716600007,-73.94650786199998,POINT (-73.94650786199998 40.79772716600007)
231047258,07/18/2021,19:23:00,QUEENS,109,0,,true,,,,25-44,M,WHITE HISPANIC,"1,031,170","218,910",40.767417496000064,-73.83061529099997,POINT (-73.83061529099997 40.767417496000064)
222772733,01/07/2021,15:50:00,BROOKLYN,79,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,000,707","190,252",40.68886747800008,-73.94065995799998,POINT (-73.94065995799998 40.68886747800008)
234323833,09/30/2021,06:38:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,"1,010,599","243,531",40.83508061800006,-73.90478207899997,POINT (-73.90478207899997 40.83508061800006)
236326559,11/15/2021,19:35:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,775","186,072",40.67737282900004,-73.907977954,POINT (-73.907977954 40.67737282900004)
231246225,07/22/2021,06:32:00,MANHATTAN,34,0,GROCERY/BODEGA,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,005,596","254,339",40.86475888300004,-73.92282737999993,POINT (-73.92282737999993 40.86475888300004)
238490103,12/31/2021,19:23:00,STATEN ISLAND,120,0,PVT HOUSE,true,45-64,M,WHITE,25-44,M,WHITE,"966,127","162,589",40.61293530900008,-74.06527594399995,POINT (-74.06527594399995 40.61293530900008)
229823899,06/18/2021,23:10:00,BRONX,40,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,010,156","236,285",40.81519372600008,-73.90641095599993,POINT (-73.90641095599993 40.81519372600008)
232293318,08/14/2021,07:58:00,BROOKLYN,60,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"985,681","148,951",40.57552015600004,-73.99485022199997,POINT (-73.99485022199997 40.57552015600004)
233684859,09/16/2021,23:51:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,000,951","193,839",40.69871250500006,-73.93977123699995,POINT (-73.93977123699995 40.69871250500006)
232978778,08/31/2021,01:01:00,BRONX,42,0,,false,,,,18-24,F,BLACK,"1,012,810","242,232",40.83150836600004,-73.89679755899994,POINT (-73.89679755899994 40.83150836600004)
225168412,03/04/2021,11:00:00,BRONX,43,0,,false,,,,25-44,M,BLACK HISPANIC,"1,017,254","239,181",40.823118759000074,-73.88075382799997,POINT (-73.88075382799997 40.823118759000074)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,"1,009,422","191,993",40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
223202280,01/16/2021,02:30:00,BRONX,49,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,WHITE HISPANIC,"1,021,369","255,493",40.86787402900006,-73.86579554099995,POINT (-73.86579554099995 40.86787402900006)
223201958,01/16/2021,19:48:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,true,25-44,F,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,"960,041","163,798",40.616239224000026,-74.08720051399997,POINT (-74.08720051399997 40.616239224000026)
237744900,12/12/2021,04:01:00,QUEENS,114,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,"1,009,052","219,375",40.76878352000005,-73.91046181299998,POINT (-73.91046181299998 40.76878352000005)
227344446,04/25/2021,21:10:00,QUEENS,105,0,,false,18-24,M,BLACK,25-44,F,BLACK,"1,053,715","186,589",40.678556124000075,-73.74955942099997,POINT (-73.74955942099997 40.678556124000075)
227344445,04/25/2021,11:53:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,021,797","263,197",40.88901729100007,-73.86420490499995,POINT (-73.86420490499995 40.88901729100007)
230193607,06/28/2021,20:50:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"987,818","221,369",40.77429060000002,-73.98711927099998,POINT (-73.98711927099998 40.77429060000002)
226503935,04/03/2021,18:23:00,BRONX,44,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,"1,008,053","241,673",40.82998817300006,-73.91398933899995,POINT (-73.91398933899995 40.82998817300006)
234208385,09/28/2021,21:33:00,BROOKLYN,81,0,,false,,,,<18,M,BLACK,"1,004,383","190,536",40.68963939400004,-73.92740400599996,POINT (-73.92740400599996 40.68963939400004)
235428525,10/22/2021,23:10:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,319","178,260",40.65593193700005,-73.90965098599996,POINT (-73.90965098599996 40.65593193700005)
224701998,02/22/2021,00:18:00,MANHATTAN,34,0,,false,,,,25-44,M,BLACK HISPANIC,"1,005,426","254,690",40.86572268100008,-73.92344088699997,POINT (-73.92344088699997 40.86572268100008)
225663031,03/15/2021,17:25:00,BROOKLYN,73,0,RESTAURANT/DINER,false,18-24,M,BLACK,25-44,M,BLACK,"1,008,883","183,248",40.66962411300005,-73.91120413799997,POINT (-73.91120413799997 40.66962411300005)
234928489,10/13/2021,12:10:00,QUEENS,105,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,055,616","199,072",40.71280379800004,-73.74257353099993,POINT (-73.74257353099993 40.71280379800004)
230885994,07/15/2021,23:38:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,"1,001,297","176,587",40.65135899300003,-73.93856706099997,POINT (-73.93856706099997 40.65135899300003)
237012948,11/26/2021,21:55:00,BRONX,44,0,,false,25-44,F,WHITE HISPANIC,25-44,M,BLACK,"1,005,507","241,210",40.82872386500002,-73.92319076799998,POINT (-73.92319076799998 40.82872386500002)
229540931,06/14/2021,10:28:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"995,918","190,891",40.69062899500005,-73.95792726799993,POINT (-73.95792726799993 40.69062899500005)
233828558,09/20/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,022,040","240,165",40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
229848434,06/20/2021,23:01:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,050,359","192,914",40.69594243800003,-73.761596678,POINT (-73.761596678 40.69594243800003)
233431366,09/10/2021,22:52:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,006,760","182,355",40.667178679000074,-73.91886012899994,POINT (-73.91886012899994 40.667178679000074)
232331294,08/16/2021,00:30:00,BROOKLYN,75,0,,true,,,,<18,M,BLACK,"1,014,905","185,861",40.67677740400006,-73.88948410399996,POINT (-73.88948410399996 40.67677740400006)
223710786,01/29/2021,04:00:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"989,308","193,690",40.698317848000045,-73.98176046799993,POINT (-73.98176046799993 40.698317848000045)
230741367,07/11/2021,20:13:00,QUEENS,113,0,,true,,,,18-24,M,BLACK,"1,051,884","195,923",40.704189886000044,-73.756066977,POINT (-73.756066977 40.704189886000044)
227174349,04/20/2021,22:53:00,MANHATTAN,26,0,,false,,,,25-44,M,BLACK,"995,922","236,687",40.81632737600006,-73.95783335599998,POINT (-73.95783335599998 40.81632737600006)
228262995,05/15/2021,21:07:00,BRONX,44,0,,true,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
237439377,12/06/2021,17:25:00,QUEENS,113,0,PVT HOUSE,false,25-44,M,BLACK,25-44,M,BLACK,"1,046,176","193,100",40.69648322200004,-73.77667979199998,POINT (-73.77667979199998 40.69648322200004)
232888017,08/29/2021,17:44:00,QUEENS,106,0,GAS STATION,true,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,028,502","187,094",40.68010417800008,-73.840456224,POINT (-73.840456224 40.68010417800008)
232497428,08/19/2021,22:50:00,BROOKLYN,81,0,GROCERY/BODEGA,false,45-64,M,BLACK,25-44,M,BLACK,"1,007,519","189,659",40.68722454200008,-73.91609896199996,POINT (-73.91609896199996 40.68722454200008)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,001,312","231,864",40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
224354731,02/14/2021,02:05:00,QUEENS,107,0,BAR/NIGHT CLUB,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,043,880","198,892",40.71239662200002,-73.78490845799998,POINT (-73.78490845799998 40.71239662200002)
236403182,11/17/2021,17:06:00,BRONX,47,0,,true,,,,45-64,F,WHITE HISPANIC,"1,022,178","256,770",40.87137556200002,-73.86286333099997,POINT (-73.86286333099997 40.87137556200002)
236054427,11/08/2021,22:20:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,"984,688","150,503",40.57978019500007,-73.99842465499995,POINT (-73.99842465499995 40.57978019500007)
230416142,07/03/2021,17:19:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,"1,050,916","184,451",40.67270933900005,-73.75967174599998,POINT (-73.75967174599998 40.67270933900005)
227551203,04/29/2021,19:45:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,001,352","156,950",40.59745944000008,-73.938418599,POINT (-73.938418599 40.59745944000008)
228049711,05/11/2021,23:55:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,"1,004,006","171,400",40.63711616800003,-73.92881949599996,POINT (-73.92881949599996 40.63711616800003)
225285872,03/07/2021,06:05:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,WHITE HISPANIC,"1,010,274","183,042",40.66905471000007,-73.90619064399993,POINT (-73.90619064399993 40.66905471000007)
227000895,04/15/2021,16:15:00,QUEENS,103,0,HOTEL/MOTEL,false,<18,M,ASIAN / PACIFIC ISLANDER,45-64,M,BLACK,"1,046,177","197,643",40.70895264600006,-73.77663441099996,POINT (-73.77663441099996 40.70895264600006)
230805644,07/13/2021,18:13:00,MANHATTAN,25,0,,false,18-24,M,BLACK,45-64,M,BLACK,"999,400","231,576",40.80229381800007,-73.94527972599997,POINT (-73.94527972599997 40.80229381800007)
228252165,05/16/2021,00:31:00,BRONX,46,0,,true,<18,M,BLACK,25-44,M,WHITE HISPANIC,"1,013,126","251,758",40.85765340100005,-73.89561464899998,POINT (-73.89561464899998 40.85765340100005)
228254684,05/14/2021,12:23:00,BRONX,47,0,,false,<18,M,BLACK,<18,M,BLACK,"1,028,627","257,211",40.87255590400008,-73.83954249299995,POINT (-73.83954249299995 40.87255590400008)
235757726,10/31/2021,14:24:00,BROOKLYN,79,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,000,382","192,387",40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
227344208,04/24/2021,19:05:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,"1,001,576","185,353",40.67541918000006,-73.93753906899997,POINT (-73.93753906899997 40.67541918000006)
223505103,01/22/2021,22:00:00,BROOKLYN,73,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,"1,010,788","178,287",40.65600176600003,-73.90435650399996,POINT (-73.90435650399996 40.65600176600003)
232497426,08/19/2021,20:00:00,BROOKLYN,81,0,,false,,,,18-24,M,BLACK,"1,001,870","187,971",40.68260441600006,-73.93647231899996,POINT (-73.93647231899996 40.68260441600006)
230418793,07/02/2021,23:13:00,BRONX,47,0,,false,45-64,M,BLACK,25-44,F,BLACK,"1,023,464","262,043",40.88584267800008,-73.85818261899993,POINT (-73.85818261899993 40.88584267800008)
227401020,04/27/2021,00:40:00,MANHATTAN,28,0,,false,,,,45-64,M,BLACK,"997,583","230,442",40.79918422600008,-73.95184497099996,POINT (-73.95184497099996 40.79918422600008)
238469400,12/30/2021,19:19:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,"999,874","238,251",40.82061401100003,-73.94355210399993,POINT (-73.94355210399993 40.82061401100003)
226086063,03/24/2021,00:05:00,MANHATTAN,28,0,,false,,,,18-24,M,BLACK,"997,792","231,694",40.802620306000044,-73.95108757399998,POINT (-73.95108757399998 40.802620306000044)
231753459,08/03/2021,04:45:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,001,477","193,239",40.69706463700004,-73.93787581499998,POINT (-73.93787581499998 40.69706463700004)
229579330,06/15/2021,12:40:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE,"1,036,732","207,396",40.73578327800004,-73.81062580299994,POINT (-73.81062580299994 40.73578327800004)
234434176,10/03/2021,00:59:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK,"1,001,916","184,481",40.67302506400005,-73.93631561299998,POINT (-73.93631561299998 40.67302506400005)
237392756,12/05/2021,22:16:00,BRONX,44,0,,true,,,,18-24,F,BLACK HISPANIC,"1,007,687","246,038",40.84196981100007,-73.91529662699998,POINT (-73.91529662699998 40.84196981100007)
236254076,11/13/2021,16:59:00,BRONX,44,0,BAR/NIGHT CLUB,true,18-24,M,BLACK,45-64,M,BLACK HISPANIC,"1,006,999","245,897",40.841584606000026,-73.91778363799993,POINT (-73.91778363799993 40.841584606000026)
227182807,04/21/2021,01:15:00,MANHATTAN,34,0,,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,"1,006,930","254,095",40.864085852000066,-73.91800528099996,POINT (-73.91800528099996 40.864085852000066)
229946095,06/22/2021,03:58:00,QUEENS,108,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,000,081","208,688",40.73947103600005,-73.94287386799994,POINT (-73.94287386799994 40.73947103600005)
235088036,10/16/2021,14:37:00,MANHATTAN,32,0,,false,18-24,M,BLACK,25-44,M,BLACK,"998,471","235,717",40.81366126200004,-73.94862649599996,POINT (-73.94862649599996 40.81366126200004)
229161013,06/05/2021,17:50:00,BRONX,44,0,,false,<18,M,BLACK,25-44,M,WHITE HISPANIC,"1,007,847","245,236",40.83976812900005,-73.91472118499998,POINT (-73.91472118499998 40.83976812900005)
231669711,08/02/2021,10:39:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,"1,052,923","160,645",40.60735187500006,-73.75267888499997,POINT (-73.75267888499997 40.60735187500006)
234482341,10/04/2021,12:10:00,MANHATTAN,14,1,,false,,,,25-44,M,WHITE HISPANIC,"987,605","214,252",40.75475635200007,-73.98789185499999,POINT (-73.98789185499999 40.75475635200007)
233030791,09/01/2021,14:00:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,WHITE HISPANIC,"999,105","192,881",40.69608630900007,-73.94643073099996,POINT (-73.94643073099996 40.69608630900007)
233998221,09/23/2021,19:41:00,MANHATTAN,28,0,,false,,,,18-24,M,BLACK,"996,606","232,352",40.80442807300005,-73.95537020999996,POINT (-73.95537020999996 40.80442807300005)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,<18,M,BLACK,"1,020,808","262,493",40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
225385469,03/09/2021,15:30:00,BRONX,43,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,018,876","241,924",40.83064129700006,-73.87487918899996,POINT (-73.87487918899996 40.83064129700006)
227497353,04/28/2021,23:50:00,QUEENS,106,0,,true,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,"1,038,635","185,105",40.674588380000046,-73.80393908099995,POINT (-73.80393908099995 40.674588380000046)
233173934,09/05/2021,12:58:00,BRONX,47,0,,true,,,,25-44,M,BLACK,"1,027,699","256,227",40.86985974600003,-73.84290434199994,POINT (-73.84290434199994 40.86985974600003)
226503933,04/02/2021,16:08:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,009,909","241,902",40.83061151500005,-73.90728181399999,POINT (-73.90728181399999 40.83061151500005)
236131899,11/10/2021,10:58:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,021,856","259,363",40.87849391900005,-73.86401304599997,POINT (-73.86401304599997 40.87849391900005)
232888020,08/29/2021,21:43:00,MANHATTAN,7,0,,false,25-44,F,BLACK,25-44,M,BLACK,"987,050","201,534",40.71984877500006,-73.98990037199997,POINT (-73.98990037199997 40.71984877500006)
228960008,05/31/2021,17:30:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,"1,040,584","155,310",40.59279544900005,-73.79716152399999,POINT (-73.79716152399999 40.59279544900005)
236498990,11/19/2021,04:24:00,QUEENS,105,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,056,982","185,384",40.67522244600008,-73.73779398499995,POINT (-73.73779398499995 40.67522244600008)
233253729,09/07/2021,21:07:00,MANHATTAN,33,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,000,125","244,888",40.83883022800006,-73.94262953899994,POINT (-73.94262953899994 40.83883022800006)
228108958,05/12/2021,19:50:00,QUEENS,105,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,049,893","181,010",40.66327223800005,-73.76339312899995,POINT (-73.76339312899995 40.66327223800005)
